id,label
108983,0
105751,1
102225,0
104590,0
103987,1
102651,0
109613,0
102198,0
101362,0
101982,0
108752,1
101961,1
107444,1
101311,1
112046,1
107837,1
112964,1
102211,1
104558,1
111527,1
100542,1
105063,1
100775,1
100583,1
109617,1
109889,1
107020,1
111086,1
111779,1
105958,0
106072,1
106345,1
108396,0
104705,1
101547,1
103823,0
112585,0
104380,0
111148,1
104773,1
108589,1
101811,1
103091,1
104477,0
112525,1
105663,1
103515,0
111490,1
104174,1
102450,0
109444,0
100315,1
112664,1
110022,0
100062,1
101198,0
103676,1
108226,1
100250,1
100007,1
112684,1
105673,1
106954,1
103181,1
103404,0
112769,1
100075,1
110087,0
102463,0
103295,1
106797,0
111897,1
102790,0
112815,1
112012,0
101599,1
107398,0
104330,0
100781,1
105999,0
103207,1
108010,1
107464,0
102354,0
101182,1
111907,1
108339,0
104949,0
101336,1
105113,0
104422,1
109487,0
109290,1
105651,1
103060,1
108779,0
110096,1
109690,0
110062,0
108847,1
107521,0
104271,1
110103,0
108920,1
112640,0
105181,1
112857,1
101810,0
106719,1
103434,0
110608,1
104361,1
102482,1
102079,1
111291,1
108717,1
112553,1
110969,0
103225,1
111107,1
110610,1
110989,0
101317,1
103427,0
106909,0
108570,1
112521,0
110469,0
112786,1
107960,1
102618,0
112865,0
102331,0
112148,0
106467,0
102360,1
111390,1
109765,0
112116,1
111596,1
112145,0
111555,1
112542,1
110076,1
103236,1
113027,0
103227,1
102553,1
102082,1
105067,1
111804,1
107298,1
109753,0
101666,1
109427,1
106721,1
110681,0
103719,1
107553,1
105174,1
112551,1
105776,1
100535,1
100770,0
109681,0
104678,0
102408,1
105741,1
111035,0
111830,0
100959,0
110429,0
112475,0
109387,0
108480,0
106169,1
100265,0
101363,0
101270,1
109173,0
105088,1
111486,1
110327,1
106275,1
106837,1
105935,0
101828,0
109683,0
102752,0
103152,0
101727,0
109213,1
106201,0
112324,1
104595,0
105306,0
101601,0
103656,1
111551,1
107862,1
103745,1
111403,0
105017,1
100292,0
109002,1
112787,1
103541,1
100009,1
102033,1
100397,1
109845,0
109386,1
103716,1
100232,0
110121,0
100023,1
105260,1
105614,1
108604,1
108095,0
106188,1
106297,0
110465,1
101597,1
106278,1
112421,0
109079,1
111384,1
108797,1
108868,0
111879,1
107191,0
104181,1
106729,0
111181,0
106179,1
109449,0
112328,0
104651,1
112197,0
104959,1
100756,0
108038,0
101224,1
100348,1
102663,1
110706,1
111948,0
103899,1
100918,1
107683,0
104598,1
107841,0
112885,1
101103,0
104684,1
100213,0
106752,1
100891,0
110999,0
108922,0
108146,1
112074,1
102242,1
107842,1
110334,1
110727,1
107367,1
102064,1
101852,0
105570,1
112458,1
102647,1
104474,1
112953,1
106916,0
104802,0
108014,1
102946,1
103047,0
100845,1
104162,1
110050,0
111881,0
105792,0
112179,0
112212,1
102577,0
103071,1
104640,0
109001,1
104266,0
107371,0
111463,1
111029,1
104160,1
111660,0
112839,1
109653,0
108173,1
107530,0
103839,0
104208,1
101619,1
110854,1
112777,1
101654,0
110303,1
107414,1
104351,1
112115,1
107221,0
101833,1
108492,1
105197,0
101481,1
108854,0
107000,0
109482,1
107017,1
108891,0
112288,0
105527,1
106506,1
104599,1
107374,1
103834,1
112911,1
101849,0
103400,0
109537,0
104092,1
108941,0
112590,0
110122,1
108059,0
109039,0
103506,1
104956,0
102601,0
101755,0
108811,1
109655,1
104805,0
105010,0
101325,1
107810,0
107189,0
107698,0
102928,1
107372,1
102407,0
112305,1
103377,0
101529,0
109090,0
112947,1
109964,0
112679,0
110925,1
101015,0
112265,1
110317,1
112709,1
100608,1
111197,0
107320,0
110246,1
109251,0
103452,1
108441,0
110080,0
112870,0
104716,0
111441,0
110688,1
110495,1
100096,1
100989,0
103633,0
106357,0
107657,0
100725,1
107210,0
104521,0
111791,1
102376,1
108827,1
106084,0
107796,0
106640,0
102951,0
104682,0
107386,0
108213,0
101443,1
112268,0
104639,0
100584,1
107037,0
109426,1
104409,1
107566,0
101732,0
101413,0
109176,0
102352,0
107481,1
109239,0
100123,1
110375,1
104721,0
106483,0
110535,0
109272,1
102947,1
105432,1
102336,0
110029,0
111675,1
104215,0
100511,0
100729,1
106561,0
102419,0
103111,1
105586,1
107171,0
101756,0
105820,1
108105,1
101831,1
106830,0
105901,0
108063,1
108086,0
109931,1
101744,0
112516,1
112959,0
103124,0
109296,1
101012,1
108865,0
108411,1
112832,0
105110,0
110475,0
105207,1
110542,1
107224,0
108446,0
103001,0
109024,0
110166,0
100517,0
108635,1
110756,1
109775,0
110837,1
110649,1
108559,1
104519,0
106303,1
109123,0
100632,0
107250,0
102062,1
106427,1
103979,0
100141,1
100956,1
107557,0
112136,0
104414,1
109398,0
105313,1
107732,1
100518,0
109664,1
107348,1
110872,1
110193,1
103062,0
104095,1
100839,1
100679,0
103808,1
104689,1
102205,1
105716,1
109008,1
100912,1
102233,0
111171,1
104952,1
101036,0
103840,1
104688,0
102600,1
102998,1
100837,1
105423,0
110731,0
110032,0
104738,0
100648,1
106583,0
103628,0
108799,1
109243,1
106111,0
112632,0
105602,1
101969,1
102089,1
110461,0
100432,1
101802,1
110000,0
100610,1
109549,0
108252,1
110505,1
101316,1
112287,0
101720,0
102073,0
111337,0
103824,1
104993,1
107356,1
105052,0
112466,1
106298,1
112188,0
112286,1
112878,1
104822,1
100667,0
101283,1
109004,1
103185,1
105290,0
111799,1
109023,0
110664,0
103453,1
108946,1
108515,0
104425,0
100428,1
111615,0
104515,0
110060,0
107337,1
103421,0
101150,1
109985,0
106214,0
107213,0
103648,0
107335,0
107285,0
102311,1
103511,0
103315,0
101252,0
101110,1
106090,1
110466,0
110306,0
102019,0
106053,0
108093,0
100864,0
107956,1
109979,1
107637,1
110887,1
109621,1
105127,1
111417,1
108725,1
100748,1
100037,1
112432,0
108765,0
103330,1
108413,1
111854,1
109714,0
102356,0
106631,0
112716,0
108484,1
103220,0
102286,1
111589,1
105280,1
109998,1
109689,1
110621,1
111558,0
104341,1
110486,1
103723,0
101119,1
100314,1
107697,0
107064,0
105736,1
108111,0
111811,1
107642,1
103492,0
108359,1
108652,0
104547,1
108981,1
106720,1
102515,0
106045,1
101647,0
101450,1
100223,0
102815,0
110091,0
109981,0
103444,0
109676,1
107754,1
108616,0
104654,1
103827,1
111388,1
106548,0
106645,1
109542,0
108669,1
105156,1
101975,1
108747,0
104373,1
108999,1
105475,1
100761,1
102629,0
110098,1
110150,1
109634,0
103755,0
104793,0
100106,0
100657,0
101883,1
102038,1
110973,0
101919,0
110369,1
101068,1
100552,0
101390,1
110370,1
107055,0
112973,0
112622,0
102447,1
104618,1
107685,0
111212,0
109777,1
104018,0
110978,1
103208,1
106829,1
110207,1
102317,0
110738,0
100101,1
104484,0
110139,1
103920,1
112568,0
102902,1
105824,1
107572,0
102504,1
111724,1
108524,0
107815,0
110915,1
111395,0
105811,1
109922,1
102668,0
104016,0
102039,0
100576,1
111233,0
101571,1
111351,0
108862,1
105859,1
107302,1
106508,0
110950,1
110661,1
102429,1
111383,0
104896,0
103024,1
110135,1
106902,1
104707,0
102639,0
113002,1
102107,1
110271,0
107505,0
105448,1
103667,1
112661,0
105148,0
102851,0
110278,1
112462,1
108701,0
108859,0
112348,0
104389,1
112598,1
112105,1
108457,0
112468,1
104535,0
110928,1
105402,1
109498,1
112529,0
101347,1
106526,1
102657,0
106245,0
101559,0
109014,0
101333,1
104946,1
104433,1
107220,1
105916,0
112967,0
101063,1
103415,0
108282,1
105245,1
106029,1
108025,0
106266,1
104428,0
105269,1
111658,1
110254,0
107355,1
102773,1
112171,0
108415,1
101220,1
109237,1
102161,1
110141,1
107692,0
111929,0
106847,1
100654,0
109198,0
105945,1
100803,0
105227,0
107610,0
102259,0
101885,0
104772,0
110311,1
105329,0
105133,1
109464,0
109157,0
102896,1
102394,1
102328,0
104323,1
100203,0
101787,0
109624,1
102385,1
106557,1
100842,1
108593,0
105548,0
104362,1
111965,1
100673,1
111285,0
101028,1
108449,1
105169,0
111225,0
102736,0
108294,0
101580,1
112337,0
101306,0
102130,1
108210,1
107483,1
110421,1
101382,1
112368,1
101191,1
102197,1
112100,1
103435,0
106459,1
100424,1
111801,0
105922,1
103600,1
102615,0
103272,1
102069,0
107469,1
110219,1
109314,1
107799,1
109547,1
105386,0
101516,0
103793,1
112851,0
103791,1
109513,1
106904,1
105476,1
111466,1
101061,1
111444,0
109638,0
104791,1
108462,0
100242,1
100762,0
100024,0
100149,0
100435,1
101895,1
109920,1
111566,0
111173,0
104031,1
108130,1
108198,1
102490,1
102531,1
108114,1
108910,0
109107,1
100175,1
108704,1
105563,1
106969,1
103245,0
103854,1
104862,1
110102,0
107742,1
100494,1
100026,1
104741,0
107461,1
106485,1
112770,1
105315,1
106256,1
106987,1
107050,0
108137,0
104102,1
104432,1
109894,1
105338,0
110690,0
106659,1
109207,1
106511,0
103634,1
106499,1
106771,0
104481,1
100745,1
106108,1
109225,1
111346,1
102649,0
105385,1
106136,1
104831,1
101285,1
101742,0
105770,1
100071,1
111105,1
109505,1
104622,1
107434,1
105721,0
100053,1
109991,0
107886,1
107552,1
107707,0
109897,1
101492,1
110414,1
101071,1
106696,1
110991,1
109046,0
105363,0
109733,0
103994,1
107775,1
103112,1
104864,1
112106,0
100621,0
110001,1
108655,1
104871,0
106600,0
107063,1
106028,0
100505,1
109308,0
103344,1
111777,1
112239,1
112774,1
111459,0
102196,0
112549,1
111117,1
102232,1
109462,1
101693,1
109829,0
110772,0
112920,1
107991,1
103727,1
100312,1
106047,1
105578,1
111755,1
111494,1
105969,0
103135,1
102802,1
100226,1
100879,1
106606,1
102156,1
107327,1
103147,1
101082,1
111835,0
108081,1
105115,1
104816,0
111296,1
106955,1
101076,0
105889,1
100502,1
111043,0
102838,1
100644,1
107005,1
112600,1
112102,0
109453,1
107170,0
101976,0
100207,1
101014,1
104567,1
102368,1
102008,1
110877,0
110537,1
106091,1
103449,1
109789,1
111175,1
110801,1
101184,1
100310,1
106399,1
108329,0
105493,1
112700,0
101244,1
101673,0
107734,1
107655,1
107136,0
104840,0
103176,1
110809,1
107936,1
104951,1
101470,1
105211,1
110689,1
105504,1
100486,1
112612,1
109818,1
101209,0
103182,0
106382,1
101189,1
111110,1
107539,0
110536,1
103068,1
111930,1
107979,0
111934,0
107844,1
106636,0
111646,1
112467,1
106398,1
105229,1
102811,1
111740,1
102475,1
102435,0
100266,1
108893,1
103620,1
100306,1
109771,1
107149,0
101429,1
102822,0
101570,1
112513,1
112822,1
101265,1
101583,0
107816,0
109626,1
108275,1
112090,1
110931,1
100221,1
102666,1
101178,0
109593,1
107787,0
106329,1
101253,1
111728,1
111593,1
101070,0
102216,1
100797,1
108966,1
106543,1
100682,0
100084,1
112657,1
110800,1
102605,1
104977,1
105020,1
103844,1
100816,1
100571,0
109263,0
105980,1
106174,1
107911,1
111559,1
110820,1
104006,1
100367,1
100346,1
101606,1
101501,0
111873,1
102307,1
101458,0
104552,1
102200,1
112867,1
100032,1
103306,1
110613,0
110402,1
104916,1
105918,1
103778,1
112473,0
109962,0
108064,1
105788,1
112162,1
111418,1
111577,1
108163,1
109700,1
110575,0
101586,1
111183,1
101826,1
108367,0
103361,1
104212,1
103902,1
105495,1
100138,1
102745,1
100474,1
104057,1
104325,1
103592,0
105328,1
100740,1
105139,1
107599,0
107590,1
105000,1
106716,1
108744,1
105874,1
105547,0
103787,1
101328,0
111864,0
108638,0
108992,1
108203,1
102127,1
108373,1
110406,0
112080,1
107452,0
105446,0
103935,1
107357,0
105685,0
110363,1
102203,0
103955,1
105790,0
100093,1
101980,0
100404,1
102878,1
103804,1
106792,1
100844,1
111152,1
110622,0
103984,0
109309,0
107029,1
103872,1
107567,1
107425,1
103049,0
105048,1
102832,1
103683,0
104930,1
106597,0
100489,0
108613,1
102346,1
105911,1
107382,0
105123,0
109499,1
112327,1
111164,1
111629,0
108721,1
110685,0
105844,1
111815,1
107077,1
105924,1
103726,1
107152,1
107091,1
110245,1
110446,1
104675,1
106594,0
110697,1
112611,1
104153,0
101078,1
107494,1
107044,1
103438,0
102000,1
103177,1
103210,0
101773,0
102854,1
109451,1
104728,1
104462,1
107128,1
110804,0
103812,1
109305,0
104957,1
110522,1
102941,1
110582,1
106472,0
110040,0
107430,1
111695,1
102972,1
109953,1
103605,1
111994,0
100274,0
104360,1
107920,1
106949,1
110570,1
102132,1
105523,1
100660,1
100669,1
108113,1
110647,1
110342,0
112465,1
107957,0
107740,1
100513,1
108349,0
105984,1
104041,1
101840,0
111633,0
108309,0
110920,1
110541,0
109652,1
104029,1
108423,1
100941,1
100128,1
108530,1
100562,1
109848,1
102500,0
100080,0
103080,1
111240,1
103770,1
109659,1
103801,1
111865,1
104213,1
112800,1
104915,0
102186,0
101108,1
104649,1
104023,1
104198,0
107164,1
104983,0
102454,1
108212,1
103621,0
111501,0
109415,1
105510,1
100392,1
109670,0
110768,0
109085,1
102986,1
111267,0
103414,1
100641,1
112068,1
109163,0
103228,1
103342,1
100515,0
104482,1
111318,1
100662,0
103674,1
112557,1
113032,1
107151,1
102199,0
104089,1
107122,1
110670,1
111758,1
107139,1
108521,1
112364,1
106683,1
101391,1
108769,1
100219,1
102182,0
108310,0
101804,0
104606,0
107664,1
106992,1
107441,0
102638,0
104850,0
111330,0
101366,0
111478,0
111266,1
107569,0
109310,1
101155,1
112196,1
108412,0
110930,1
112139,0
106735,1
112078,1
100279,1
105623,0
106241,0
111780,1
112971,1
109928,0
112358,0
104892,0
105391,0
101346,1
110384,0
107793,0
109637,1
103540,0
108543,0
106943,0
110201,1
112933,1
112804,1
104201,1
102548,1
110157,1
107581,0
107016,1
102133,1
101069,0
106811,1
105431,1
101990,0
110186,1
107183,0
111776,1
110116,0
110838,0
109369,0
110668,0
104446,1
111404,0
112744,1
102952,1
107427,1
108098,1
103200,1
100158,1
101245,0
105576,0
103784,1
111018,1
112319,0
110391,0
112625,1
112126,1
104104,1
110715,0
107182,0
106013,0
103907,1
100743,0
100327,1
108048,1
111060,0
101104,0
110994,1
104623,0
100539,0
104338,1
103758,0
108431,0
104155,1
106092,1
108301,0
108045,0
108249,1
112675,1
109995,1
112299,1
101777,1
107417,0
100276,1
111607,0
109500,1
103297,0
104078,1
111807,0
107548,1
100168,1
103783,0
102301,1
112195,0
104379,0
100381,1
110142,0
100446,1
108324,1
104511,1
103313,0
102410,0
108099,1
109485,1
110099,1
101427,0
107849,0
112323,0
102357,0
102431,0
101259,0
100150,0
104121,1
102581,1
111996,1
102295,0
103166,1
103271,1
101393,1
105307,0
103441,1
101484,0
110015,1
103426,1
109029,0
105587,1
107223,1
112052,0
102192,1
105301,0
111771,1
106615,0
108740,0
107288,1
100950,0
107826,0
111874,1
108377,0
110378,1
107474,1
111415,1
107115,1
110856,0
103136,0
106655,0
103397,1
110958,0
100613,0
100713,1
108828,0
103134,0
105120,1
105789,0
102814,1
100921,0
101109,0
103855,1
105268,1
102013,0
105886,0
102858,1
101422,1
112404,1
108493,0
103487,1
104234,0
107485,0
100533,0
101651,1
108403,0
106055,1
105361,0
100605,1
105926,1
111053,0
101262,1
110709,1
104776,0
105064,0
109779,1
105477,0
100249,1
105858,1
104232,0
104642,0
102650,0
100855,1
105661,1
108602,0
100878,0
111635,1
104934,0
100899,0
104453,1
105761,1
105186,0
111332,1
107385,1
107105,0
106504,0
108159,0
111493,0
107864,0
111880,0
109076,1
100672,1
105217,0
104708,0
104412,1
102658,0
107919,0
108135,1
108566,1
103360,1
112365,1
112511,0
110472,1
102380,1
106087,1
107256,0
101046,0
110792,1
104961,0
105906,0
104902,0
105764,0
108948,0
106778,0
112579,0
102006,0
107014,0
102927,1
106574,0
109056,1
112273,0
103905,1
112766,0
102898,1
101891,1
103752,0
102547,0
102292,1
107061,0
108371,0
102585,1
109467,0
102754,1
111872,1
105739,0
111442,1
110129,0
101019,1
101625,1
104580,1
109128,1
103561,1
112234,0
109766,1
103697,1
112721,1
112149,1
102070,0
102636,0
112849,1
110884,0
105040,1
111508,1
103259,0
101892,1
110817,1
100751,1
110624,1
105524,0
100127,0
103574,1
103066,1
100971,0
100708,1
109277,1
111038,0
100370,0
109278,1
107225,0
102685,1
102837,1
107771,0
105633,1
101541,1
109660,1
106908,1
107178,0
103941,1
100822,0
101364,0
112199,1
104030,0
107561,1
110090,0
102313,0
101626,1
106628,1
112030,1
101471,0
105910,0
109254,1
107053,0
100861,0
112430,0
107197,1
110657,0
110788,0
112701,0
103829,0
100691,0
109210,1
103764,0
101297,1
111972,0
104269,1
108733,1
111411,1
105942,1
112489,1
103425,1
112312,1
108605,1
109739,1
108079,0
105832,0
104137,1
110366,0
108199,0
105802,1
111012,1
106232,1
110292,0
101350,0
110745,0
111923,1
101157,1
103119,1
104718,1
105825,1
107040,0
109117,0
104118,1
106365,1
105443,1
111859,1
100588,1
109561,0
101372,0
102565,0
110203,1
111074,0
112345,0
111423,1
108776,1
105225,1
105265,0
105214,1
107448,1
105164,1
107533,0
109788,1
111497,0
108519,1
107751,1
105686,0
105620,1
112308,1
105960,0
109348,1
112020,0
110890,1
107856,0
100914,1
100825,1
107206,1
109924,0
112923,1
103401,0
109810,1
112495,1
109834,1
100981,0
102110,0
106856,1
101963,1
103925,1
104804,0
100343,1
106652,1
111532,0
103978,1
107253,0
101237,1
100856,1
106002,0
103019,0
104743,0
103041,1
103461,1
104911,0
109963,1
100104,1
110645,1
105003,0
104158,1
111209,0
102702,0
110859,0
106917,0
101017,0
108115,1
104069,1
106456,0
110603,0
111094,0
109569,1
103976,1
112083,1
102774,1
100674,0
113017,0
110221,0
103268,1
103713,0
103327,0
111377,1
112218,0
100994,1
109557,1
109209,0
108692,1
107304,0
100522,0
111884,0
100952,1
102144,1
105932,0
102383,1
107625,0
107324,1
103348,1
102401,1
101546,1
101125,1
104286,0
109987,0
112452,1
107871,1
100303,0
112381,0
111447,0
107439,0
102170,0
112915,1
111639,1
100827,1
106839,1
102813,0
102890,0
106759,0
111355,0
102329,0
105293,0
101551,0
108504,0
110241,0
105288,0
106021,0
108379,0
110588,1
105422,0
103277,0
109150,0
104819,0
112636,0
110845,0
110528,0
112692,1
102656,0
105033,0
110981,0
100409,0
102820,0
101901,0
102058,0
109773,0
111236,0
102756,0
110456,0
108798,1
109242,0
112131,0
101419,0
102626,0
110559,0
110614,0
104002,0
101324,0
108141,0
105531,0
103636,0
103996,0
106726,0
107678,0
105553,0
110492,0
102825,0
100054,0
103911,0
108323,0
101569,0
109694,0
100965,0
104297,0
103206,0
109989,0
107549,0
102021,1
108538,0
101396,0
112742,0
111618,0
109635,0
107028,0
106462,0
103981,1
106378,0
108472,0
106956,0
105104,0
108645,0
103951,0
105575,0
108164,0
104020,0
110599,0
102514,0
110065,0
106032,0
106965,0
113012,0
106150,0
109745,0
110309,0
110220,1
106097,0
100109,0
110825,0
106025,1
109503,0
102620,0
103318,0
109289,0
108313,0
108448,0
105180,0
102893,0
107292,0
106968,0
104703,0
111316,0
111986,0
107623,0
109122,0
103917,0
105035,0
109564,0
111895,0
108314,0
108260,0
107603,0
107865,0
104758,1
112724,1
109328,0
110341,0
104049,0
104308,0
103429,0
103098,1
107046,0
108263,1
